Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.221398	uin-surakarta	0	160	LastDelay	0.0613981	61398.1	1	3
0.221398	uin-surakarta	0	160	FullDelay	0.0613981	61398.1	1	3
0.222398	uin-surakarta	0	161	LastDelay	0.0613981	61398.1	1	3
0.222398	uin-surakarta	0	161	FullDelay	0.0613981	61398.1	1	3
0.223631	uin-surakarta	0	162	LastDelay	0.0616312	61631.2	1	3
0.223631	uin-surakarta	0	162	FullDelay	0.0616312	61631.2	1	3
0.224398	uin-surakarta	0	163	LastDelay	0.0613981	61398.1	1	3
0.224398	uin-surakarta	0	163	FullDelay	0.0613981	61398.1	1	3
0.225631	uin-surakarta	0	164	LastDelay	0.0616312	61631.2	1	3
0.225631	uin-surakarta	0	164	FullDelay	0.0616312	61631.2	1	3
0.226864	uin-surakarta	0	165	LastDelay	0.0618644	61864.4	1	3
0.226864	uin-surakarta	0	165	FullDelay	0.0618644	61864.4	1	3
0.228098	uin-surakarta	0	166	LastDelay	0.0620975	62097.5	1	3
0.228098	uin-surakarta	0	166	FullDelay	0.0620975	62097.5	1	3
0.229331	uin-surakarta	0	167	LastDelay	0.0623307	62330.7	1	3
0.229331	uin-surakarta	0	167	FullDelay	0.0623307	62330.7	1	3
0.230564	uin-surakarta	0	168	LastDelay	0.0625638	62563.8	1	3
0.230564	uin-surakarta	0	168	FullDelay	0.0625638	62563.8	1	3
0.231797	uin-surakarta	0	169	LastDelay	0.062797	62797	1	3
0.231797	uin-surakarta	0	169	FullDelay	0.062797	62797	1	3
0.232398	uin-surakarta	0	171	LastDelay	0.0613981	61398.1	1	3
0.232398	uin-surakarta	0	171	FullDelay	0.0613981	61398.1	1	3
0.23303	uin-surakarta	0	170	LastDelay	0.0630301	63030.1	1	3
0.23303	uin-surakarta	0	170	FullDelay	0.0630301	63030.1	1	3
0.234263	uin-surakarta	0	172	LastDelay	0.0622632	62263.2	1	3
0.234263	uin-surakarta	0	172	FullDelay	0.0622632	62263.2	1	3
0.235398	uin-surakarta	0	174	LastDelay	0.0613981	61398.1	1	3
0.235398	uin-surakarta	0	174	FullDelay	0.0613981	61398.1	1	3
0.235496	uin-surakarta	0	173	LastDelay	0.0624964	62496.4	1	3
