Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.108694	uin-yogyakarta	0	66	FullDelay	0.0859355	85935.5	1	3
0.108788	uin-surakarta	0	66	LastDelay	0.0860296	86029.6	1	3
0.108788	uin-surakarta	0	66	FullDelay	0.0860296	86029.6	1	3
0.10993	uin-yogyakarta	0	70	LastDelay	0.0857916	85791.6	1	3
0.10993	uin-yogyakarta	0	70	FullDelay	0.0857916	85791.6	1	3
0.110026	uin-surakarta	0	70	LastDelay	0.085888	85888	1	3
0.110026	uin-surakarta	0	70	FullDelay	0.085888	85888	1	3
0.111165	uin-yogyakarta	0	73	LastDelay	0.0859926	85992.6	1	3
0.111165	uin-yogyakarta	0	73	FullDelay	0.0859926	85992.6	1	3
0.111264	uin-surakarta	0	73	LastDelay	0.0860912	86091.2	1	3
0.111264	uin-surakarta	0	73	FullDelay	0.0860912	86091.2	1	3
0.1124	uin-yogyakarta	0	77	LastDelay	0.0858487	85848.7	1	3
0.1124	uin-yogyakarta	0	77	FullDelay	0.0858487	85848.7	1	3
0.112501	uin-surakarta	0	77	LastDelay	0.0859496	85949.6	1	3
0.112501	uin-surakarta	0	77	FullDelay	0.0859496	85949.6	1	3
0.113636	uin-yogyakarta	0	80	LastDelay	0.0860497	86049.6	1	3
0.113636	uin-yogyakarta	0	80	FullDelay	0.0860497	86049.6	1	3
0.113739	uin-surakarta	0	80	LastDelay	0.0861529	86152.9	1	3
0.113739	uin-surakarta	0	80	FullDelay	0.0861529	86152.9	1	3
0.114871	uin-yogyakarta	0	84	LastDelay	0.0859058	85905.8	1	3
0.114871	uin-yogyakarta	0	84	FullDelay	0.0859058	85905.8	1	3
0.114977	uin-surakarta	0	84	LastDelay	0.0860113	86011.3	1	3
0.114977	uin-surakarta	0	84	FullDelay	0.0860113	86011.3	1	3
0.116107	uin-yogyakarta	0	87	LastDelay	0.0861067	86106.7	1	3
0.116107	uin-yogyakarta	0	87	FullDelay	0.0861067	86106.7	1	3
0.116215	uin-surakarta	0	88	LastDelay	0.0858697	85869.7	1	3
0.116215	uin-surakarta	0	88	FullDelay	0.0858697	85869.7	1	3
0.117342	uin-yogyakarta	0	91	LastDelay	0.0859628	85962.8	1	3
0.117342	uin-yogyakarta	0	91	FullDelay	0.0859628	85962.8	1	3
0.117452	uin-surakarta	0	91	LastDelay	0.0860729	86072.9	1	3
0.117452	uin-surakarta	0	91	FullDelay	0.0860729	86072.9	1	3
0.118578	uin-yogyakarta	0	95	LastDelay	0.0858189	85818.9	1	3
0.118578	uin-yogyakarta	0	95	FullDelay	0.0858189	85818.9	1	3
0.11869	uin-surakarta	0	95	LastDelay	0.0859313	85931.3	1	3
0.11869	uin-surakarta	0	95	FullDelay	0.0859313	85931.3	1	3
0.119813	uin-yogyakarta	0	98	LastDelay	0.0860199	86019.9	1	3
0.119813	uin-yogyakarta	0	98	FullDelay	0.0860199	86019.9	1	3
0.119928	uin-surakarta	0	98	LastDelay	0.0861345	86134.5	1	3
0.119928	uin-surakarta	0	98	FullDelay	0.0861345	86134.5	1	3
0.121048	uin-yogyakarta	0	102	LastDelay	0.085876	85876	1	3
0.121048	uin-yogyakarta	0	102	FullDelay	0.085876	85876	1	3
0.121165	uin-surakarta	0	102	LastDelay	0.0859929	85992.9	1	3
0.121165	uin-surakarta	0	102	FullDelay	0.0859929	85992.9	1	3
0.122284	uin-yogyakarta	0	105	LastDelay	0.0860769	86076.9	1	3
0.122284	uin-yogyakarta	0	105	FullDelay	0.0860769	86076.9	1	3
0.122403	uin-surakarta	0	106	LastDelay	0.0858513	85851.3	1	3
0.122403	uin-surakarta	0	106	FullDelay	0.0858513	85851.3	1	3
0.123519	uin-yogyakarta	0	109	LastDelay	0.0859331	85933.1	1	3
0.123519	uin-yogyakarta	0	109	FullDelay	0.0859331	85933.1	1	3
0.123641	uin-surakarta	0	109	LastDelay	0.0860546	86054.6	1	3
0.123641	uin-surakarta	0	109	FullDelay	0.0860546	86054.6	1	3
0.124755	uin-yogyakarta	0	113	LastDelay	0.0857892	85789.2	1	3
0.124755	uin-yogyakarta	0	113	FullDelay	0.0857892	85789.2	1	3
0.124879	uin-surakarta	0	113	LastDelay	0.085913	85913	1	3
0.124879	uin-surakarta	0	113	FullDelay	0.085913	85913	1	3
0.12599	uin-yogyakarta	0	116	LastDelay	0.0859901	85990.1	1	3
0.12599	uin-yogyakarta	0	116	FullDelay	0.0859901	85990.1	1	3
0.126116	uin-surakarta	0	116	LastDelay	0.0861162	86116.2	1	3
0.126116	uin-surakarta	0	116	FullDelay	0.0861162	86116.2	1	3
0.127226	uin-yogyakarta	0	120	LastDelay	0.0858462	85846.2	1	3
0.127226	uin-yogyakarta	0	120	FullDelay	0.0858462	85846.2	1	3
